ids,names
http://www.wikidata.org/entity/Q15428744,György Barkó
http://www.wikidata.org/entity/Q15428799,David Bredin
http://www.wikidata.org/entity/Q15429786,Alain Goulem
http://www.wikidata.org/entity/Q15432777,Johannes W. Betz
http://www.wikidata.org/entity/Q15433473,Wolfram Koch
http://www.wikidata.org/entity/Q15437866,Michael Fuith
http://www.wikidata.org/entity/Q15440454,Daniela Holtz
http://www.wikidata.org/entity/Q15442722,Kristyan Ferrer
http://www.wikidata.org/entity/Q15448682,Carl Lerner
http://www.wikidata.org/entity/Q1545005,Greg Zglinski
http://www.wikidata.org/entity/Q15451674,Heather MacRae
http://www.wikidata.org/entity/Q15453962,Roger Gould
http://www.wikidata.org/entity/Q15459702,Mario Paolucci
http://www.wikidata.org/entity/Q15461184,Stuart Milligan
http://www.wikidata.org/entity/Q15461432,Sammy White
http://www.wikidata.org/entity/Q15463457,Paul Copley
http://www.wikidata.org/entity/Q15463577,Kenneth Haigh
http://www.wikidata.org/entity/Q154717,Robert Anderson
http://www.wikidata.org/entity/Q15480197,Karl Lukas
http://www.wikidata.org/entity/Q154852,Till Lindemann
http://www.wikidata.org/entity/Q15487822,Norman Bird
http://www.wikidata.org/entity/Q1549464,Rafi Pitts
http://www.wikidata.org/entity/Q15515399,Rebecca Jenkins
http://www.wikidata.org/entity/Q155279,Dolores Costello
http://www.wikidata.org/entity/Q15532385,Chris Wilson
http://www.wikidata.org/entity/Q1553934,Howard Sackler
http://www.wikidata.org/entity/Q1557469,Guy Doleman
http://www.wikidata.org/entity/Q155855,Karel Čapek
http://www.wikidata.org/entity/Q1559440,Göran Hallberg
http://www.wikidata.org/entity/Q1559869,Götz Burger
http://www.wikidata.org/entity/Q1561341,Vojin Ćetković
http://www.wikidata.org/entity/Q15622802,Colm McCarthy
http://www.wikidata.org/entity/Q15623301,Eva Bay
http://www.wikidata.org/entity/Q15623582,Matthew Porterfield
http://www.wikidata.org/entity/Q156300,Michael Kamen
http://www.wikidata.org/entity/Q15631781,Clio Barnard
http://www.wikidata.org/entity/Q1563233,Vuk Kostić
http://www.wikidata.org/entity/Q15633756,David Bark-Jones
http://www.wikidata.org/entity/Q15639606,Phil Beauman
http://www.wikidata.org/entity/Q15650724,Nicole Muñoz
http://www.wikidata.org/entity/Q15662709,Gil McKinney
http://www.wikidata.org/entity/Q1566583,Milan Štrljić
http://www.wikidata.org/entity/Q1567773,Clive Standen
http://www.wikidata.org/entity/Q157,François Hollande
http://www.wikidata.org/entity/Q157004,Jorge Semprún
http://www.wikidata.org/entity/Q1570556,Tim Bergmann
http://www.wikidata.org/entity/Q15711362,Taru Mäkelä
http://www.wikidata.org/entity/Q15729040,Kate Luyben
http://www.wikidata.org/entity/Q15729589,Christian Cousins
http://www.wikidata.org/entity/Q15729591,Joseph Cousins
http://www.wikidata.org/entity/Q15782045,Albert Maysles
http://www.wikidata.org/entity/Q15782410,Ali Asad
http://www.wikidata.org/entity/Q15784051,Aron Lehmann
http://www.wikidata.org/entity/Q15784859,Axel Ranisch
http://www.wikidata.org/entity/Q1578713,Sidney Clute
http://www.wikidata.org/entity/Q15789105,Bobby Rhodes
http://www.wikidata.org/entity/Q15807387,Edward Warschilka
http://www.wikidata.org/entity/Q15810407,Fred R. Feitshans Jr.
http://www.wikidata.org/entity/Q158175,Kid Rock
http://www.wikidata.org/entity/Q15820682,Jakob Lass
http://www.wikidata.org/entity/Q15820784,Jan Peter Heyne
http://www.wikidata.org/entity/Q15837493,Olivia Crocicchia
http://www.wikidata.org/entity/Q1583814,Hansi Jochmann
http://www.wikidata.org/entity/Q15840385,Philip Cahn
http://www.wikidata.org/entity/Q15841571,Radu Ion
http://www.wikidata.org/entity/Q1584747,Harald Siepermann
http://www.wikidata.org/entity/Q15851238,Torge Oelrich
http://www.wikidata.org/entity/Q15864378,Adelfa Calvo
http://www.wikidata.org/entity/Q15867224,Mark O'Brien
http://www.wikidata.org/entity/Q15873742,Carl Joos
http://www.wikidata.org/entity/Q15882905,Tibo Vandenborre
http://www.wikidata.org/entity/Q15885146,Morgan Neville
http://www.wikidata.org/entity/Q1589490,Tito Carpi
http://www.wikidata.org/entity/Q15897,Amy Winehouse
http://www.wikidata.org/entity/Q15904323,Pierre Deladonchamps
http://www.wikidata.org/entity/Q15918282,Bruno Sanches
http://www.wikidata.org/entity/Q15944066,Fenar Ahmad
http://www.wikidata.org/entity/Q15973222,Hélène Alexandridis
http://www.wikidata.org/entity/Q15974043,Claire Burger
http://www.wikidata.org/entity/Q15978520,Jonathan Malen
http://www.wikidata.org/entity/Q15985263,Danica Curcic
http://www.wikidata.org/entity/Q1600325,John Barry
http://www.wikidata.org/entity/Q16005786,Philip Coolidge
http://www.wikidata.org/entity/Q1600744,Heinz Petruo
http://www.wikidata.org/entity/Q16010080,Damian O'Flynn
http://www.wikidata.org/entity/Q16013003,Patrick Holt
http://www.wikidata.org/entity/Q16013366,Stephen Bekassy
http://www.wikidata.org/entity/Q16015324,Larry Tucker
http://www.wikidata.org/entity/Q16015935,James Needs
http://www.wikidata.org/entity/Q16017581,Marc Smith
http://www.wikidata.org/entity/Q1602476,Alexander Sass
http://www.wikidata.org/entity/Q16028019,Dean Wellins
http://www.wikidata.org/entity/Q16028738,Nicolas Charlet
http://www.wikidata.org/entity/Q16034335,Malonn Lévana
http://www.wikidata.org/entity/Q1605036,Hendrik Handloegten
http://www.wikidata.org/entity/Q1605051,Hendrik Hölzemann
http://www.wikidata.org/entity/Q1605129,Hendrik von Bültzingslöwen
http://www.wikidata.org/entity/Q1607113,Henry Oscar
http://www.wikidata.org/entity/Q1608254,Herbert Fields
http://www.wikidata.org/entity/Q1609505,Alejandro Gomez Monteverde
http://www.wikidata.org/entity/Q1609787,Robert Urquhart
http://www.wikidata.org/entity/Q16106700,Lau Kar-wing
http://www.wikidata.org/entity/Q16107193,Jeffrey Anderson-Gunter
http://www.wikidata.org/entity/Q16117040,Chick Vennera
http://www.wikidata.org/entity/Q1614535,Herschel Weingrod
http://www.wikidata.org/entity/Q16147303,Desiree Akhavan
http://www.wikidata.org/entity/Q16149374,Christine Adams
http://www.wikidata.org/entity/Q16167620,Valerio Aprea
http://www.wikidata.org/entity/Q1616772,Joel Zwick
http://www.wikidata.org/entity/Q16174029,Neus Ballús i Montserrat
http://www.wikidata.org/entity/Q16185231,Laurent Mouton
http://www.wikidata.org/entity/Q161933,Alberto Moravia
http://www.wikidata.org/entity/Q16195218,Olan Montgomery
http://www.wikidata.org/entity/Q16196256,Shagufta Rafiq
http://www.wikidata.org/entity/Q16196991,W. Mott Hupfel III
http://www.wikidata.org/entity/Q16204431,Pat Kiernan
http://www.wikidata.org/entity/Q16213716,Aanand L. Rai
http://www.wikidata.org/entity/Q1621558,Hobart Bosworth
http://www.wikidata.org/entity/Q16216818,Tom Vaughan-Lawlor
http://www.wikidata.org/entity/Q16217458,Matthew Robinson
http://www.wikidata.org/entity/Q16217465,Maxwell McCabe-Lokos
http://www.wikidata.org/entity/Q16218917,Derek Waters
http://www.wikidata.org/entity/Q16223245,James Mackay
http://www.wikidata.org/entity/Q16225521,Phil Hay
http://www.wikidata.org/entity/Q16232361,Zoran Popović
http://www.wikidata.org/entity/Q16233699,Jesse Camacho
http://www.wikidata.org/entity/Q16236455,Ben Platt
http://www.wikidata.org/entity/Q16239159,Max Bennett
http://www.wikidata.org/entity/Q16239251,Emily Carey
http://www.wikidata.org/entity/Q16239524,Ding Sheng
http://www.wikidata.org/entity/Q16243654,Natalie Becker
http://www.wikidata.org/entity/Q1624886,Holly Fink
http://www.wikidata.org/entity/Q1624921,Merzak Allouache
http://www.wikidata.org/entity/Q16259813,Bill Berg
http://www.wikidata.org/entity/Q1626025,Homer Hickam
http://www.wikidata.org/entity/Q1626972,Inez Regnier
http://www.wikidata.org/entity/Q16295710,Mathew Botuchis
http://www.wikidata.org/entity/Q16298556,Steve Coulter
http://www.wikidata.org/entity/Q16299501,Sakke Järvenpää
http://www.wikidata.org/entity/Q16300949,Karla Souza
http://www.wikidata.org/entity/Q16301598,Cristina Plazas Hernández
http://www.wikidata.org/entity/Q16314846,Subbaraju
http://www.wikidata.org/entity/Q1631803,Howard Estabrook
http://www.wikidata.org/entity/Q1633322,Hubert Mulzer
http://www.wikidata.org/entity/Q163662,George S. Kaufman
http://www.wikidata.org/entity/Q163747,Felix Salten
http://www.wikidata.org/entity/Q1637954,Sean Nelson
http://www.wikidata.org/entity/Q1642821,Thomas Riedelsheimer
http://www.wikidata.org/entity/Q1645420,Bharat Nalluri
http://www.wikidata.org/entity/Q1646013,Antonia Bird
http://www.wikidata.org/entity/Q1646159,Lola Lane
http://www.wikidata.org/entity/Q1649558,Indra Ové
http://www.wikidata.org/entity/Q1651742,Quvenzhané Wallis
http://www.wikidata.org/entity/Q16542977,Caren Pistorius
http://www.wikidata.org/entity/Q1654384,Yoshihiro Nakamura
http://www.wikidata.org/entity/Q16548392,Hana Mae Lee
http://www.wikidata.org/entity/Q16555479,Federico Baccomo
http://www.wikidata.org/entity/Q1655655,Ian Virgo
http://www.wikidata.org/entity/Q16559325,Gilberto Galimberti
http://www.wikidata.org/entity/Q16562516,Gustavo De Nardo
http://www.wikidata.org/entity/Q16594696,Ray Toler
http://www.wikidata.org/entity/Q16629559,Diego Velázquez
http://www.wikidata.org/entity/Q1664166,Simon Böer
http://www.wikidata.org/entity/Q1665644,Ryszard Ronczewski
http://www.wikidata.org/entity/Q1666,Jacques Brel
http://www.wikidata.org/entity/Q16669771,Philippe Paimblanc
http://www.wikidata.org/entity/Q16680413,Tony Gaultier
http://www.wikidata.org/entity/Q167113,Karen Shakhnazarov
http://www.wikidata.org/entity/Q16728806,Ellar Coltrane
http://www.wikidata.org/entity/Q16729006,Ray Fisher
http://www.wikidata.org/entity/Q16733171,Santhosh Narayanan
http://www.wikidata.org/entity/Q1673431,Isaac Mizrahi
http://www.wikidata.org/entity/Q16745470,Rob Mayes
http://www.wikidata.org/entity/Q16749855,Milton Parsons
http://www.wikidata.org/entity/Q1675238,Itay Tiran
http://www.wikidata.org/entity/Q1676908,Jace Alexander
http://www.wikidata.org/entity/Q167696,Nicole Scherzinger
http://www.wikidata.org/entity/Q1677647,Jacob Thuesen
http://www.wikidata.org/entity/Q1677913,Jacques Bral
http://www.wikidata.org/entity/Q1677951,Jacques Dacqmine
http://www.wikidata.org/entity/Q16787776,Ulrike Arnold
http://www.wikidata.org/entity/Q1679969,James Aubrey
http://www.wikidata.org/entity/Q1680208,James Cox
http://www.wikidata.org/entity/Q1680701,James Lee Barrett
http://www.wikidata.org/entity/Q1680884,James Napier Robertson
http://www.wikidata.org/entity/Q1681583,Jan Arvan
http://www.wikidata.org/entity/Q1681812,Nadir Caselli
http://www.wikidata.org/entity/Q1681942,Jan Kidawa-Blonski
http://www.wikidata.org/entity/Q16821316,Allison Tolman
http://www.wikidata.org/entity/Q16832110,Stephanie Beatriz
http://www.wikidata.org/entity/Q16832381,Kate Evans
http://www.wikidata.org/entity/Q1683518,Jarkko T. Laine
http://www.wikidata.org/entity/Q1683993,Jason Spevack
http://www.wikidata.org/entity/Q168423,Elizabeth Sellars
http://www.wikidata.org/entity/Q1684748,Jean-Claude Drouot
http://www.wikidata.org/entity/Q1684830,Jean-François Garreaud
http://www.wikidata.org/entity/Q1685105,Jean-Nicolas Verreault
http://www.wikidata.org/entity/Q1685888,Jean Vautrin
http://www.wikidata.org/entity/Q16864507,Kader Ayd
http://www.wikidata.org/entity/Q1686466,Jeffrey Lynn
http://www.wikidata.org/entity/Q1687210,Jens Harzer
http://www.wikidata.org/entity/Q1687501,Jeppe Kaas
http://www.wikidata.org/entity/Q16880393,Yang Woo-seok
http://www.wikidata.org/entity/Q1688127,Jessamyn West
http://www.wikidata.org/entity/Q16885863,Nancy Steiner
http://www.wikidata.org/entity/Q16886142,John Tintori
http://www.wikidata.org/entity/Q16887611,Rico Alaniz
http://www.wikidata.org/entity/Q1689059,Jim Capobianco
http://www.wikidata.org/entity/Q1690863,Joaquim Leitão
http://www.wikidata.org/entity/Q16914026,Ted Beniades
http://www.wikidata.org/entity/Q1691566,Joe Robinson
http://www.wikidata.org/entity/Q1691709,Joel Fabiani
http://www.wikidata.org/entity/Q16935162,Aurora Perrineau
http://www.wikidata.org/entity/Q16937698,Peter Hannan
http://www.wikidata.org/entity/Q16939232,Ebru Ceylan
http://www.wikidata.org/entity/Q16945545,Ivica Zubak
http://www.wikidata.org/entity/Q16977467,Maria Pia Calzone
http://www.wikidata.org/entity/Q16990705,Joonas Suotamo
http://www.wikidata.org/entity/Q16991237,Heikki Vihinen
http://www.wikidata.org/entity/Q1699440,John Bryant Davila
http://www.wikidata.org/entity/Q1699526,Siena Goines
http://www.wikidata.org/entity/Q1699554,Vanja Cernjul
http://www.wikidata.org/entity/Q1700126,John Frederick
http://www.wikidata.org/entity/Q1700292,John Grover
http://www.wikidata.org/entity/Q1700377,John Hargreaves
http://www.wikidata.org/entity/Q1702422,Johnny Vegas
http://www.wikidata.org/entity/Q1703182,Jonathan Glazer
http://www.wikidata.org/entity/Q1705507,Karl Schulz
http://www.wikidata.org/entity/Q170596,T. E. Lawrence
http://www.wikidata.org/entity/Q17063139,Pål Gengenbach
http://www.wikidata.org/entity/Q1706986,Joseph Fields
http://www.wikidata.org/entity/Q1709607,José Rivera
http://www.wikidata.org/entity/Q1710151,Karl-Heinz von Hassel
http://www.wikidata.org/entity/Q1710872,Ludovica Modugno
http://www.wikidata.org/entity/Q17111165,Maria Sødahl
http://www.wikidata.org/entity/Q1711151,Judy Cornwell
http://www.wikidata.org/entity/Q1711632,Jule Böwe
http://www.wikidata.org/entity/Q1711833,Julia Donaldson
http://www.wikidata.org/entity/Q1712328,Julika Jenkins
http://www.wikidata.org/entity/Q171261,Emma Penella
http://www.wikidata.org/entity/Q171276,Aishwarya R. Dhanush
http://www.wikidata.org/entity/Q17141834,Tucker Tooley
http://www.wikidata.org/entity/Q17145653,Pauline Gaillard
http://www.wikidata.org/entity/Q1714641,Jutta Pohlmann
http://www.wikidata.org/entity/Q17148767,Fabrice Rouaud
http://www.wikidata.org/entity/Q1715347,Jörg Hartmann
http://www.wikidata.org/entity/Q17159675,Celyn Jones
http://www.wikidata.org/entity/Q1723754,Kaniehtiio Horn
http://www.wikidata.org/entity/Q1726337,Olaf Burmeister
http://www.wikidata.org/entity/Q17265111,Martijn Nieuwerf
http://www.wikidata.org/entity/Q17293,His Holiness the Dalai Lama 14 Tendzin Gyatso
http://www.wikidata.org/entity/Q17295757,Gabriela Míčová
http://www.wikidata.org/entity/Q1729599,Karina Plachetka
http://www.wikidata.org/entity/Q17302895,Elise Eberle
http://www.wikidata.org/entity/Q17312598,Brandi Cyrus
http://www.wikidata.org/entity/Q1733939,Rémy Julienne
http://www.wikidata.org/entity/Q1734248,Karoline Teska
http://www.wikidata.org/entity/Q17350459,Ian Beattie
http://www.wikidata.org/entity/Q17353027,Donavon Stinson
http://www.wikidata.org/entity/Q17353196,Aude Pépin
http://www.wikidata.org/entity/Q1736478,Kathrin Angerer
http://www.wikidata.org/entity/Q1736518,Kathrin Resetarits
http://www.wikidata.org/entity/Q17374224,Jan Oliver Schroeder
http://www.wikidata.org/entity/Q17375633,Michèle Raingeval
http://www.wikidata.org/entity/Q1740231,Kevin Page
http://www.wikidata.org/entity/Q17403643,Noé Hernández
http://www.wikidata.org/entity/Q1741062,Kieron Moore
http://www.wikidata.org/entity/Q17414786,Sethu Sriram
http://www.wikidata.org/entity/Q17418216,Gerhard Schirlo
http://www.wikidata.org/entity/Q17425447,Gergana Voigt
http://www.wikidata.org/entity/Q1744455,Walt Barnes
http://www.wikidata.org/entity/Q1745266,Klaus Härö
http://www.wikidata.org/entity/Q1745533,Klaus Pagh
http://www.wikidata.org/entity/Q17478189,Lisa Owen
http://www.wikidata.org/entity/Q17479630,Aram Arami
http://www.wikidata.org/entity/Q17486466,Jeremy Bobb
http://www.wikidata.org/entity/Q17486552,Jack Kilmer
http://www.wikidata.org/entity/Q17489938,Jace Anderson
http://www.wikidata.org/entity/Q1749107,Peter Barsocchini
http://www.wikidata.org/entity/Q17497104,Guillaume Viry
http://www.wikidata.org/entity/Q1749820,Mladen Nelević
http://www.wikidata.org/entity/Q1749876,Steven Pasquale
http://www.wikidata.org/entity/Q17517020,Dan Bush
http://www.wikidata.org/entity/Q1752144,Alan Ball
http://www.wikidata.org/entity/Q17521557,Bernd Euscher
http://www.wikidata.org/entity/Q17537095,Thomas Bading
http://www.wikidata.org/entity/Q17537133,Margret Völker
http://www.wikidata.org/entity/Q17560955,Jan Vancaillie
http://www.wikidata.org/entity/Q1756113,Desmond Askew
http://www.wikidata.org/entity/Q17562438,Patrick Brennan
http://www.wikidata.org/entity/Q17566626,César Troncoso
http://www.wikidata.org/entity/Q17582618,Caitlin Gerard
http://www.wikidata.org/entity/Q1759151,Greg Rucka
http://www.wikidata.org/entity/Q176064,Leonard Spigelgass
http://www.wikidata.org/entity/Q1761327,Robin Driscoll
http://www.wikidata.org/entity/Q1764061,Alexandra Wentworth
http://www.wikidata.org/entity/Q1764339,Manuel Zarzo
http://www.wikidata.org/entity/Q1768305,Caroline Correa
http://www.wikidata.org/entity/Q1769261,Carlo Gabriel Nero
http://www.wikidata.org/entity/Q1770430,Krista Bridges
http://www.wikidata.org/entity/Q1771770,Anette Hoff
http://www.wikidata.org/entity/Q1773250,Prashant Prabhakar
http://www.wikidata.org/entity/Q177394,Ashley Rickards
http://www.wikidata.org/entity/Q1775143,Tino Insana
http://www.wikidata.org/entity/Q1779114,Ueli Jäggi
http://www.wikidata.org/entity/Q1782299,Joachim Rønning
http://www.wikidata.org/entity/Q178291,Lisa Wiegand
http://www.wikidata.org/entity/Q178654,Patricia Hayes
http://www.wikidata.org/entity/Q179150,Sonny Bono
http://www.wikidata.org/entity/Q1797678,Lars Simonsen
http://www.wikidata.org/entity/Q1798147,Lello Arena
http://www.wikidata.org/entity/Q1800000,Ladislav Beran
http://www.wikidata.org/entity/Q180010,Giacomo Rossi-Stuart
http://www.wikidata.org/entity/Q18030626,Michael Shaeffer
http://www.wikidata.org/entity/Q18043858,Alexander Flores
http://www.wikidata.org/entity/Q180602,Machiko Kyō
http://www.wikidata.org/entity/Q18062224,Christian Madsen
http://www.wikidata.org/entity/Q180710,Anna Nicole Smith
http://www.wikidata.org/entity/Q1808024,Laurence Stallings
http://www.wikidata.org/entity/Q1808428,Lauro Escorel
http://www.wikidata.org/entity/Q180850,Tom Jones
http://www.wikidata.org/entity/Q18089107,Willy Stassen
http://www.wikidata.org/entity/Q1808962,Lavinia Wilson
http://www.wikidata.org/entity/Q181,Jimmy Wales
http://www.wikidata.org/entity/Q18104330,Katharina Schöde
http://www.wikidata.org/entity/Q18113124,Olivier Lorelle
http://www.wikidata.org/entity/Q181230,Elizabeth Haffenden
http://www.wikidata.org/entity/Q181274,George Fisher
http://www.wikidata.org/entity/Q18148710,Wes Ball
http://www.wikidata.org/entity/Q18150957,Ian Olds
http://www.wikidata.org/entity/Q1816737,Robert Kardashian
http://www.wikidata.org/entity/Q1819353,Beppie Melissen
http://www.wikidata.org/entity/Q181997,Gilles Marini
http://www.wikidata.org/entity/Q18202739,Fortunato Cerlino
http://www.wikidata.org/entity/Q18205742,Andrea Deck
http://www.wikidata.org/entity/Q1824918,Lilay Huser
http://www.wikidata.org/entity/Q182580,Shirley Temple
http://www.wikidata.org/entity/Q1827700,Lisa Arrindell Anderson
http://www.wikidata.org/entity/Q18340450,Nathalie Walker
http://www.wikidata.org/entity/Q18379490,Sophie Cookson
http://www.wikidata.org/entity/Q1838001,Gottfrid Svartholm
http://www.wikidata.org/entity/Q18383300,Matthew Jensen
http://www.wikidata.org/entity/Q18391413,Cassidy Gifford
http://www.wikidata.org/entity/Q18396974,Carly Wijs
http://www.wikidata.org/entity/Q18408276,Ivan Tverdovsky
http://www.wikidata.org/entity/Q18413276,Keenan Tracey
http://www.wikidata.org/entity/Q18417150,Vando Villamil
http://www.wikidata.org/entity/Q184249,Kelly Rowland
http://www.wikidata.org/entity/Q184697,Gloria Estefan
http://www.wikidata.org/entity/Q185025,"Rainier III, Prince of Monaco"
http://www.wikidata.org/entity/Q1850896,Thomas Wilson Brown
http://www.wikidata.org/entity/Q1851058,Alan Pauls
http://www.wikidata.org/entity/Q1853125,Terrence Mann
http://www.wikidata.org/entity/Q18539403,Tomi Cristin
http://www.wikidata.org/entity/Q18549177,Gheorghe Visu
http://www.wikidata.org/entity/Q185671,Annette K. Olesen
http://www.wikidata.org/entity/Q185714,Daniel Keyes
http://www.wikidata.org/entity/Q18581761,Levi Miller
http://www.wikidata.org/entity/Q185846,Chris Noonan
http://www.wikidata.org/entity/Q1859070,Donnelly Rhodes
http://www.wikidata.org/entity/Q18596028,Sebastian Wehlings
http://www.wikidata.org/entity/Q18606166,Alyvia Alyn Lind
http://www.wikidata.org/entity/Q18618690,John Livingston
http://www.wikidata.org/entity/Q18619326,Craig Johnson
http://www.wikidata.org/entity/Q186264,Darius Milhaud
http://www.wikidata.org/entity/Q18629345,Narges Rashidi
http://www.wikidata.org/entity/Q18643399,Severin Fiala
http://www.wikidata.org/entity/Q1865086,Litefoot
http://www.wikidata.org/entity/Q18655504,Jany Temime
http://www.wikidata.org/entity/Q1866182,Liv Lisa Fries
http://www.wikidata.org/entity/Q1866328,David Spielberg
http://www.wikidata.org/entity/Q18679081,Łukasz Żal
http://www.wikidata.org/entity/Q18684239,Adria Arjona
http://www.wikidata.org/entity/Q18684639,Adam Szyszkowski
http://www.wikidata.org/entity/Q18684672,Elisabeth Waterston
http://www.wikidata.org/entity/Q18684861,Larry Bock
http://www.wikidata.org/entity/Q187020,Christiane Minazzoli
http://www.wikidata.org/entity/Q18719290,Diana Bang
http://www.wikidata.org/entity/Q18720098,Lawrence Michael Levine
http://www.wikidata.org/entity/Q187312,Robert I of Scotland
http://www.wikidata.org/entity/Q1874018,Ludovic Bource
http://www.wikidata.org/entity/Q18746143,Lukáš Příkazký
http://www.wikidata.org/entity/Q1875779,Judith Chapman
http://www.wikidata.org/entity/Q1876936,Lukas Miko
http://www.wikidata.org/entity/Q1877216,Chō
http://www.wikidata.org/entity/Q1878134,Lutz Konermann
http://www.wikidata.org/entity/Q18808484,Zoe Levin
http://www.wikidata.org/entity/Q1881244,Keene Curtis
http://www.wikidata.org/entity/Q188435,Yoshi Oida
http://www.wikidata.org/entity/Q188441,Claire Bouanich
http://www.wikidata.org/entity/Q1887205,Jill Larson
http://www.wikidata.org/entity/Q18912972,Einar Egeland
http://www.wikidata.org/entity/Q18912980,Jens Christian Fodstad
http://www.wikidata.org/entity/Q18920,Steve Jablonsky
http://www.wikidata.org/entity/Q18921335,Ella Anderson
http://www.wikidata.org/entity/Q1893907,Marco Risi
http://www.wikidata.org/entity/Q189448,Zena Grey
http://www.wikidata.org/entity/Q1898148,Marika Rivera
http://www.wikidata.org/entity/Q1899940,Mark Atkins
http://www.wikidata.org/entity/Q18999841,Mark Kassen
http://www.wikidata.org/entity/Q1900385,Mark Rosman
http://www.wikidata.org/entity/Q1901626,Markus Knüfken
http://www.wikidata.org/entity/Q1901983,Marleen Lohse
http://www.wikidata.org/entity/Q1904817,Martin Ritzenhoff
http://www.wikidata.org/entity/Q1905418,Martina Eitner-Acheampong
http://www.wikidata.org/entity/Q19057669,Yoshi Heimrath
http://www.wikidata.org/entity/Q1909357,Hans Croiset
http://www.wikidata.org/entity/Q19097520,Sturla Brandth Grøvlen
http://www.wikidata.org/entity/Q1910381,Matthias Weidenhöfer
http://www.wikidata.org/entity/Q1911453,Maurice Teynac
http://www.wikidata.org/entity/Q1911638,Maurizio Costanzo
http://www.wikidata.org/entity/Q1912454,Max Elliott Slade
http://www.wikidata.org/entity/Q1912647,Max Hansen Jr.
http://www.wikidata.org/entity/Q1913872,Maxime Alexandre
http://www.wikidata.org/entity/Q1913946,Maximilian Erlenwein
http://www.wikidata.org/entity/Q1918926,Sam Coppola
http://www.wikidata.org/entity/Q19198,Chester Bennington
http://www.wikidata.org/entity/Q1921263,Shunya Shiraishi
http://www.wikidata.org/entity/Q1922321,Jenna Stern
http://www.wikidata.org/entity/Q192707,Charles Barkley
http://www.wikidata.org/entity/Q1927632,Michael Gutmann
http://www.wikidata.org/entity/Q19282123,John Fujioka
http://www.wikidata.org/entity/Q1928335,Robert Hogan
http://www.wikidata.org/entity/Q1928541,Michael Maltese
http://www.wikidata.org/entity/Q1928662,Michael Mosley
http://www.wikidata.org/entity/Q1928901,Michael Pink
http://www.wikidata.org/entity/Q1929400,Michael Sinelnikoff
http://www.wikidata.org/entity/Q1929817,Michael Wilding Jr.
http://www.wikidata.org/entity/Q1929848,Michael Williams
http://www.wikidata.org/entity/Q1931106,Michiko Nomura
http://www.wikidata.org/entity/Q19360918,Kristbjörg Kjeld
http://www.wikidata.org/entity/Q19361242,Alexandru Bindea
http://www.wikidata.org/entity/Q19403547,Maximilian Dirr
http://www.wikidata.org/entity/Q194333,Billy Joel
http://www.wikidata.org/entity/Q1944665,Monika John
http://www.wikidata.org/entity/Q1945226,Don Henderson
http://www.wikidata.org/entity/Q19460555,Inge-Lise Langfeldt
http://www.wikidata.org/entity/Q19478542,Demetrius Grosse
http://www.wikidata.org/entity/Q1949430,Moss Mabry
http://www.wikidata.org/entity/Q19513780,Thomas Dehler
http://www.wikidata.org/entity/Q19513913,Zoe Graham
http://www.wikidata.org/entity/Q1951401,Kristof Konrad
http://www.wikidata.org/entity/Q19517847,Theodore Melfi
http://www.wikidata.org/entity/Q19518129,Anthony Natale
http://www.wikidata.org/entity/Q19519265,Chris Kentis
http://www.wikidata.org/entity/Q195255,Justin Hartley
http://www.wikidata.org/entity/Q19544001,Xavier Brière
http://www.wikidata.org/entity/Q19544591,Dominique Faysse
http://www.wikidata.org/entity/Q19545152,Françoise Michaud
http://www.wikidata.org/entity/Q19559065,Derek Webster
http://www.wikidata.org/entity/Q19561785,Stephanie Sigman
http://www.wikidata.org/entity/Q1957605,Måns Herngren
http://www.wikidata.org/entity/Q19581779,Juliano Ribeiro Salgado
http://www.wikidata.org/entity/Q19593891,Violetta Schurawlow
http://www.wikidata.org/entity/Q1960757,Andrea Baker
http://www.wikidata.org/entity/Q1960990,Kitty Courbois
http://www.wikidata.org/entity/Q196133,Peppino Mazzotta
http://www.wikidata.org/entity/Q19629034,Simon Armstrong
http://www.wikidata.org/entity/Q19629489,Patrick Paroux
http://www.wikidata.org/entity/Q19629665,Maxime Govare
http://www.wikidata.org/entity/Q19629735,Russell F. Schoengarth
http://www.wikidata.org/entity/Q1964578,Nanette Newman
http://www.wikidata.org/entity/Q1966357,Natasha Leggero
http://www.wikidata.org/entity/Q1966424,Nathalie Boltt
http://www.wikidata.org/entity/Q19665711,Jeremy Shamos
http://www.wikidata.org/entity/Q1967403,Andrey Krasko
http://www.wikidata.org/entity/Q1968005,Mikhail Porechenkov
http://www.wikidata.org/entity/Q1968297,Soumitra Chatterjee
http://www.wikidata.org/entity/Q19703074,Miroslav Hájek
http://www.wikidata.org/entity/Q1970649,Richard Bull
http://www.wikidata.org/entity/Q1972652,Will Estes
http://www.wikidata.org/entity/Q197331,Zhang Yuan
http://www.wikidata.org/entity/Q1974089,Neele Marie Nickel
http://www.wikidata.org/entity/Q1974745,Teiyū Ichiryūsai
http://www.wikidata.org/entity/Q1975283,Agnija Ditkovskytė
http://www.wikidata.org/entity/Q1976946,Rachel Specter
http://www.wikidata.org/entity/Q1977003,Nelson Gidding
http://www.wikidata.org/entity/Q19788544,Jóhannes Haukur Jóhannesson
http://www.wikidata.org/entity/Q19810,Victoria Beckham
http://www.wikidata.org/entity/Q19830667,Angeliki Papoulia
http://www.wikidata.org/entity/Q19831722,Ira Lewis
